X,Y,OBJECTID,ID,Letter,Address,City,State,Zip,Phone,Lat,Long_,Restaurant
-93.2871923,45.0408502,0,0,x,4719 N Lyndale Ave, Minneapolis,MN,0,0,45.0408502,-93.2871923,Dairy Queen
-93.2885362,44.9522295,0,0,x,2752 Lyndale Ave S, Minneapolis,MN,0,0,44.9522295,-93.2885362,Subway
-93.2874514,44.8277083,0,0,x,9731 Lyndale Ave S, Bloomington,MN,0,0,44.8277083,-93.2874514,Subway
-93.2489526,44.883889,0,0,x,1800 E 66th St, Richfield,MN,0,0,44.883889,-93.2489526,Subway
-93.426679,44.9211729,0,0,x,11524 County Rd 3, Minnetonka,MN,0,0,44.9211729,-93.426679,Subway
-93.3829736,44.7477468,0,0,x,8160 Co Rd 42 Suite 600, Savage,MN,0,0,44.7477468,-93.3829736,Subway
-93.0247663,44.9529319,0,0,x,376 White Bear Ave, St Paul,MN,0,0,44.9529319,-93.0247663,Subway
-92.9040965,44.9409418,0,0,x,530 Woodbury Dr Suite 200, Woodbury,MN,0,0,44.9409418,-92.9040965,Subway
-93.438016,44.9673889,0,0,x,12755 Wayzata Blvd Space #1308, Minnetonka,MN,0,0,44.9673889,-93.438016,Subway
-93.124641,44.8819494,0,0,x,768 N Plaza Dr, Mendota Heights,MN,0,0,44.8819494,-93.124641,Subway
-93.4210123,44.8643936,0,0,x,7725 Flying Cloud Dr, Eden Prairie,MN,0,0,44.8643936,-93.4210123,Subway
-93.308057,44.8610408,0,0,x,7807 Southtown Ctr Bay #203, Bloomington,MN,0,0,44.8610408,-93.308057,Subway
-93.125334,44.9559805,0,0,x,599 University Ave W, St Paul,MN,0,0,44.9559805,-93.125334,Subway
-93.3470765,44.8242068,0,0,x,5125 W 98th St, Bloomington,MN,0,0,44.8242068,-93.3470765,Subway
-92.9743529,44.9262781,0,0,x,1740 Weir Dr Suite 27, Woodbury,MN,0,0,44.9262781,-92.9743529,Subway
-93.270616,44.97827,0,0,x,555 Nicollet Mall Suite 297, Minneapolis,MN,0,0,44.97827,-93.270616,Subway
-93.22008,45.0159184,0,0,x,2900 1/2 Pentagon Dr, St Anthony,MN,0,0,45.0159184,-93.22008,Subway
-93.3298127,44.7459118,0,0,x,3965 Egan Dr, Savage,MN,0,0,44.7459118,-93.3298127,Subway
-93.3325516,44.8106273,0,0,x,10604 France Ave S Suite C, Bloomington,MN,0,0,44.8106273,-93.3325516,Subway
-93.247062,44.9380631,0,0,x,3541 Cedar Ave S, Minneapolis,MN,0,0,44.9380631,-93.247062,Subway
-93.2255625,44.7339135,0,0,x,7835 150th St W, Apple Valley,MN,0,0,44.7339135,-93.2255625,Subway
