X,Y,OBJECTID,ID,Letter,Address,City,State,Zip,Phone,Lat,Long_,Restaurant
-93.2871923,45.0408502,0,0,x,4719 N Lyndale Ave, Minneapolis,MN,0,0,45.0408502,-93.2871923,Dairy Queen
-93.2885362,44.9522295,0,0,x,2752 Lyndale Ave S, Minneapolis,MN,0,0,44.9522295,-93.2885362,Subway
-93.2874514,44.8277083,0,0,x,9731 Lyndale Ave S, Bloomington,MN,0,0,44.8277083,-93.2874514,Subway
-93.2489526,44.883889,0,0,x,1800 E 66th St, Richfield,MN,0,0,44.883889,-93.2489526,Subway
-93.426679,44.9211729,0,0,x,11524 County Rd 3, Minnetonka,MN,0,0,44.9211729,-93.426679,Subway
-93.3829736,44.7477468,0,0,x,8160 Co Rd 42 Suite 600, Savage,MN,0,0,44.7477468,-93.3829736,Subway
-93.0247663,44.9529319,0,0,x,376 White Bear Ave, St Paul,MN,0,0,44.9529319,-93.0247663,Subway
-92.9040946,44.9408536,0,0,x,530 Woodbury Dr Suite 200, Woodbury,MN,0,0,44.9408536,-92.9040946,Subway
-93.438016,44.9673889,0,0,x,12755 Wayzata Blvd Space #1308, Minnetonka,MN,0,0,44.9673889,-93.438016,Subway
-93.124641,44.8819494,0,0,x,768 N Plaza Dr, Mendota Heights,MN,0,0,44.8819494,-93.124641,Subway
-93.4210123,44.8643936,0,0,x,7725 Flying Cloud Dr, Eden Prairie,MN,0,0,44.8643936,-93.4210123,Subway
-93.308057,44.8610408,0,0,x,7807 Southtown Ctr Bay #203, Bloomington,MN,0,0,44.8610408,-93.308057,Subway
-93.125334,44.9559805,0,0,x,599 University Ave W, St Paul,MN,0,0,44.9559805,-93.125334,Subway
-93.3470765,44.8242068,0,0,x,5125 W 98th St, Bloomington,MN,0,0,44.8242068,-93.3470765,Subway
-92.9743529,44.9262781,0,0,x,1740 Weir Dr Suite 27, Woodbury,MN,0,0,44.9262781,-92.9743529,Subway
-93.270616,44.97827,0,0,x,555 Nicollet Mall Suite 297, Minneapolis,MN,0,0,44.97827,-93.270616,Subway
-93.22008,45.0159184,0,0,x,2900 1/2 Pentagon Dr, St Anthony,MN,0,0,45.0159184,-93.22008,Subway
-93.3298127,44.7459118,0,0,x,3965 Egan Dr, Savage,MN,0,0,44.7459118,-93.3298127,Subway
-93.3325516,44.8106273,0,0,x,10604 France Ave S Suite C, Bloomington,MN,0,0,44.8106273,-93.3325516,Subway
-93.247062,44.9380631,0,0,x,3541 Cedar Ave S, Minneapolis,MN,0,0,44.9380631,-93.247062,Subway
-93.2255625,44.7339135,0,0,x,7835 150th St W, Apple Valley,MN,0,0,44.7339135,-93.2255625,Subway
-93.3581328,45.1242633,0,0,x,5931 94th Ave N, Brooklyn Park,MN,0,0,45.1242633,-93.3581328,Taco Bell
-93.167319,44.9582125,0,0,x,565 No Snelling Ave N, St Paul,MN,0,0,44.9582125,-93.167319,Taco Bell
-93.364438,44.9721289,0,0,x,6620 Wayzata Blvd, Golden Valley,MN,0,0,44.9721289,-93.364438,Taco Bell
-93.3233699,45.0561488,0,0,x,5532 Brooklyn Blvd, Brooklyn Center,MN,0,0,45.0561488,-93.3233699,Taco Bell
-93.262396,45.1002212,0,0,x,7295 University Ave NE, Fridley,MN,0,0,45.1002212,-93.262396,Taco Bell
-93.38866,44.9346097,0,0,x,919 Cambridge St, Hopkins,MN,0,0,44.9346097,-93.38866,Taco Bell
-93.278235,44.7454708,0,0,x,14231 Nicollet Ave, Burnsville,MN,0,0,44.7454708,-93.278235,Taco Bell
-93.2279248,45.0037061,0,0,x,1540 Stinson Blvd NE, Minneapolis,MN,0,0,45.0037061,-93.2279248,Taco Bell
-93.2852361,44.9987618,0,0,x,425 W Broadway, Minneapolis,MN,0,0,44.9987618,-93.2852361,Taco Bell
-93.4340906,44.9717096,0,0,x,12320 Wayzata Blvd, Minnetonka,MN,0,0,44.9717096,-93.4340906,Taco Bell
-93.1619855,45.1617307,0,0,x,4240 Pheasant Ridge Dr NE, Blaine,MN,0,0,45.1617307,-93.1619855,Taco Bell
-93.1229065,44.8472871,0,0,x,3015 Holiday Ln, Eagan,MN,0,0,44.8472871,-93.1229065,Taco Bell
-93.2217547,44.7324684,0,0,x,7715 150th St W, Apple Valley,MN,0,0,44.7324684,-93.2217547,Taco Bell
-93.2572872,45.1290017,0,0,x,291 County Hwy 10, Blaine,MN,0,0,45.1290017,-93.2572872,Taco Bell
-93.4320885,44.8514069,0,0,x,8450 Joiner Way, Eden Prairie,MN,0,0,44.8514069,-93.4320885,Taco Bell
-93.1637309,44.8318098,0,0,x,1325 Town Centre Dr, Eagan,MN,0,0,44.8318098,-93.1637309,Taco Bell
-93.0248584,44.9858446,0,0,x,1484 White Bear Ave, St Paul,MN,0,0,44.9858446,-93.0248584,Taco Bell
-92.9629501,44.961648,0,0,x,7049 10th St N, Oakdale,MN,0,0,44.961648,-92.9629501,Taco Bell
-93.4939738,45.0203843,0,0,x,16855 County Rd 24, Plymouth,MN,0,0,45.0203843,-93.4939738,Taco Bell
-93.2751226,44.86219,0,0,x,7740 2nd Ave S, Richfield,MN,0,0,44.86219,-93.2751226,Taco Bell
-93.2248065,44.973804,0,0,x,925 Washington Ave SE, Minneapolis,MN,0,0,44.973804,-93.2248065,Burger King
-93.3218622,45.0593656,0,0,x,3201 County Rd 10, Brooklyn Center,MN,0,0,45.0593656,-93.3218622,Burger King
-93.279148,44.744872,0,0,x,14251 Nicollet Ave, Burnsville,MN,0,0,44.744872,-93.279148,Burger King
-93.2645448,45.0719693,0,0,x,289 57th Ave NE, Fridley,MN,0,0,45.0719693,-93.2645448,Burger King
-93.1881155,45.0202207,0,0,x,2080 County Rd C West, Roseville,MN,0,0,45.0202207,-93.1881155,Burger King
-93.217175,44.9187608,0,0,x,4605 Hiawatha Ave, Minneapolis,MN,0,0,44.9187608,-93.217175,Burger King
-93.3650431,44.9720859,0,0,x,6660 Wayzata Blvd, Golden Valley,MN,0,0,44.9720859,-93.3650431,Burger King
-93.1671765,45.0059108,0,0,x,2151 Snelling Ave, Roseville,MN,0,0,45.0059108,-93.1671765,Burger King
-93.3885814,44.9368604,0,0,x,3650 Aquila Ave S, St Louis Park,MN,0,0,44.9368604,-93.3885814,Burger King
-93.1602334,44.8329295,0,0,x,1275 Town Centre Dr, Eagan,MN,0,0,44.8329295,-93.1602334,Burger King
-93.2800882,44.8267286,0,0,x,100 W 98th St, Bloomington,MN,0,0,44.8267286,-93.2800882,Burger King
-93.2592353,44.7842929,0,0,x,1150 Hwy 13 E, Burnsville,MN,0,0,44.7842929,-93.2592353,Burger King
-93.2280197,45.0034343,0,0,x,1500 Stinson Blvd NE, Minneapolis,MN,0,0,45.0034343,-93.2280197,Burger King
-93.073428,44.958552,0,0,x,695 7th St E, St Paul,MN,0,0,44.958552,-93.073428,Burger King
-93.233918,45.1947609,0,0,x,12309 Central Ave NE, Blaine,MN,0,0,45.1947609,-93.233918,Burger King
-93.0651399,44.977726,0,0,x,841 Maryland Ave E, St Paul,MN,0,0,44.977726,-93.0651399,Burger King
-93.2805629,44.8838531,0,0,x,96 W 66th St, Richfield,MN,0,0,44.8838531,-93.2805629,Burger King
-93.1053711,44.992145,0,0,x,1698 Rice St, St Paul,MN,0,0,44.992145,-93.1053711,Burger King
-93.3834538,44.8075813,0,0,x,10801 Bloomington Ferry Rd, Bloomington,MN,0,0,44.8075813,-93.3834538,Burger King
-93.5084615,44.8003514,0,0,x,1330 1st Ave E, Shakopee,MN,0,0,44.8003514,-93.5084615,Burger King
-93.278245,44.9589606,0,0,x,2400 Nicollet Ave, Minneapolis,MN,0,0,44.9589606,-93.278245,McDonald's
-93.2980222,44.9490949,0,0,x,2929 Hennepin Ave S, Minneapolis,MN,0,0,44.9490949,-93.2980222,McDonald's
-93.2883909,45.0364065,0,0,x,4435 N Lyndale Ave, Minneapolis,MN,0,0,45.0364065,-93.2883909,McDonald's
-93.4702943,44.7844779,0,0,x,3990 12th Ave E, Shakopee,MN,0,0,44.7844779,-93.4702943,McDonald's
-93.2791715,44.8578538,0,0,x,8030 Nicollet Ave, Bloomington,MN,0,0,44.8578538,-93.2791715,McDonald's
-93.452406,45.0097975,0,0,x,2705 Annapolis Cir N, Plymouth,MN,0,0,45.0097975,-93.452406,McDonald's
-93.2283215,45.0027427,0,0,x,1440 Stinson Blvd NE, Minneapolis,MN,0,0,45.0027427,-93.2283215,McDonald's
-93.3598664,44.9424074,0,0,x,6320 W Lake St, St Louis Park,MN,0,0,44.9424074,-93.3598664,McDonald's
-93.3772943,45.0929418,0,0,x,7685 W Broadway, Brooklyn Park,MN,0,0,45.0929418,-93.3772943,McDonald's
-93.1654037,44.9553975,0,0,x,1570 University Ave W, St Paul,MN,0,0,44.9553975,-93.1654037,McDonald's
-93.2923566,44.9998628,0,0,x,916 W Broadway, Minneapolis,MN,0,0,44.9998628,-93.2923566,McDonald's
-93.4890926,45.1275434,0,0,x,9530 Blackoaks Ln N, Maple Grove,MN,0,0,45.1275434,-93.4890926,McDonald's
-93.2868594,44.8819916,0,0,x,6645 Lyndale Ave S, Richfield,MN,0,0,44.8819916,-93.2868594,McDonald's
-93.347108,44.931823,0,0,x,5200 Excelsior Blvd, St Louis Park,MN,0,0,44.931823,-93.347108,McDonald's
-93.2877338,44.830381,0,0,x,9529 Lyndale Ave S, Bloomington,MN,0,0,44.830381,-93.2877338,McDonald's
-93.2468777,45.0521268,0,0,x,4605 Central Ave NE, Minneapolis,MN,0,0,45.0521268,-93.2468777,McDonald's
-93.3196434,44.8821464,0,0,x,3220 Southdale Cir, Edina,MN,0,0,44.8821464,-93.3196434,McDonald's
-93.1653081,44.8298751,0,0,x,1351 Town Centre Dr, Eagan,MN,0,0,44.8298751,-93.1653081,McDonald's
-93.3300126,44.7470477,0,0,x,3990 Co Rd 42, Savage,MN,0,0,44.7470477,-93.3300126,McDonald's
-93.0426569,44.97717,0,0,x,1388 Maryland Ave E, St Paul,MN,0,0,44.97717,-93.0426569,McDonald's
